263,99,1,70,20,100
290,99,1,70,20,100
291,99,11,80,10,100
317,99,6,60,15,95
341,99,5,55,15,95
352,99,11,60,20,100
175,99,1,1,15,100
232,99,9,50,35,95
21,99,1,80,20,75
157,99,6,75,10,90
206,99,1,40,40,100
280,99,2,75,15,100
300,99,5,0,15,0
246,99,6,60,5,100
276,99,2,120,5,100
282,99,17,65,25,100
334,99,9,0,15,0
33,100,1,50,35,100
36,100,1,90,20,85
49,100,1,1,20,90
85,100,13,90,15,100
86,100,13,0,20,100
87,100,13,110,10,70
92,100,4,0,10,90
99,100,1,20,20,100
100,100,14,0,20,0
102,100,1,0,10,0
103,100,1,0,40,85
104,100,1,0,15,0
113,100,14,0,30,0
115,100,14,0,20,0
117,100,1,1,10,0
120,100,1,200,5,100
129,100,1,60,20,0
148,100,1,0,20,100
153,100,1,250,5,100
156,100,14,0,10,0
164,100,1,0,10,0
29,100,1,70,15,100
173,100,1,50,15,100
174,100,8,0,10,0
182,100,1,0,10,0
192,100,13,120,5,50
203,100,1,0,10,0
205,100,6,30,20,90
207,100,1,0,15,90
214,100,1,0,10,0
216,100,1,1,20,100
218,100,1,1,20,100
237,100,1,60,15,100
240,100,11,0,5,0
243,100,14,1,20,100
168,100,17,60,25,100
209,100,13,65,20,100
259,100,17,0,15,100
263,100,1,70,20,100
268,100,13,0,20,0
269,100,17,0,20,100
290,100,1,70,20,100
351,100,13,60,20,0
324,100,7,75,15,100
277,100,14,0,15,0
33,101,1,50,35,100
36,101,1,90,20,85
49,101,1,1,20,90
63,101,1,150,5,90
85,101,13,90,15,100
86,101,13,0,20,100
87,101,13,110,10,70
92,101,4,0,10,90
99,101,1,20,20,100
100,101,14,0,20,0
102,101,1,0,10,0
103,101,1,0,40,85
104,101,1,0,15,0
113,101,14,0,30,0
115,101,14,0,20,0
117,101,1,1,10,0
120,101,1,200,5,100
129,101,1,60,20,0
130,101,1,130,10,100
148,101,1,0,20,100
153,101,1,250,5,100
156,101,14,0,10,0
164,101,1,0,10,0
29,101,1,70,15,100
173,101,1,50,15,100
174,101,8,0,10,0
182,101,1,0,10,0
192,101,13,120,5,50
203,101,1,0,10,0
205,101,6,30,20,90
207,101,1,0,15,90
214,101,1,0,10,0
216,101,1,1,20,100
218,101,1,1,20,100
237,101,1,60,15,100
240,101,11,0,5,0
243,101,14,1,20,100
168,101,17,60,25,100
209,101,13,65,20,100
259,101,17,0,15,100
263,101,1,70,20,100
268,101,13,0,20,0
269,101,17,0,20,100
290,101,1,70,20,100
351,101,13,60,20,0
324,101,7,75,15,100
277,101,14,0,15,0
36,102,1,90,20,85
38,102,1,120,15,100
73,102,12,0,10,90
76,102,12,120,10,100
77,102,4,0,35,75
78,102,12,0,30,75
79,102,12,0,15,75
92,102,4,0,10,90
94,102,14,90,10,100
95,102,14,0,20,60
99,102,1,20,20,100
100,102,14,0,20,0
102,102,1,0,10,0
104,102,1,0,15,0
115,102,14,0,20,0
117,102,1,1,10,0
120,102,1,200,5,100
121,102,1,100,10,75
140,102,1,15,20,85
149,102,14,1,15,100
153,102,1,250,5,100
156,102,14,0,10,0
164,102,1,0,10,0
70,102,1,80,15,100
72,102,12,40,15,100
93,102,14,50,25,100
138,102,14,100,15,100
148,102,1,0,20,100
168,102,17,60,25,100
171,102,8,0,15,100
173,102,1,50,15,100
174,102,8,0,10,0
182,102,1,0,10,0
188,102,4,90,10,100
202,102,12,75,10,100
203,102,1,0,10,0
205,102,6,30,20,90
207,102,1,0,15,90
213,102,1,0,15,100
214,102,1,0,10,0
216,102,1,1,20,100
218,102,1,1,20,100
235,102,12,0,5,0
236,102,18,0,5,0
237,102,1,60,15,100
241,102,10,0,5,0
244,102,1,0,10,0
246,102,6,60,5,100
113,102,14,0,30,0
253,102,1,90,10,100
263,102,1,70,20,100
275,102,12,0,20,0
285,102,14,0,10,0
290,102,1,70,20,100
331,102,12,25,30,100
14,102,1,0,20,0
267,102,1,0,20,0
335,102,1,0,5,0
326,102,14,80,20,100
157,102,6,75,10,90
23,103,1,65,20,100
36,103,1,90,20,85
38,103,1,120,15,100
63,103,1,150,5,90
70,103,1,80,15,100
72,103,12,40,15,100
76,103,12,120,10,100
92,103,4,0,10,90
94,103,14,90,10,100
95,103,14,0,20,60
99,103,1,20,20,100
100,103,14,0,20,0
102,103,1,0,10,0
104,103,1,0,15,0
115,103,14,0,20,0
117,103,1,1,10,0
120,103,1,200,5,100
121,103,1,100,10,75
140,103,1,15,20,85
149,103,14,1,15,100
153,103,1,250,5,100
156,103,14,0,10,0
164,103,1,0,10,0
29,103,1,70,15,100
93,103,14,50,25,100
138,103,14,100,15,100
148,103,1,0,20,100
168,103,17,60,25,100
171,103,8,0,15,100
173,103,1,50,15,100
174,103,8,0,10,0
182,103,1,0,10,0
188,103,4,90,10,100
202,103,12,75,10,100
203,103,1,0,10,0
205,103,6,30,20,90
207,103,1,0,15,90
213,103,1,0,15,100
214,103,1,0,10,0
216,103,1,1,20,100
218,103,1,1,20,100
237,103,1,60,15,100
241,103,10,0,5,0
244,103,1,0,10,0
113,103,14,0,30,0
263,103,1,70,20,100
285,103,14,0,10,0
290,103,1,70,20,100
331,103,12,25,30,100
14,103,1,0,20,0
235,103,12,0,5,0
246,103,6,60,5,100
67,103,2,1,20,100
335,103,1,0,5,0
157,103,6,75,10,90
267,103,1,0,20,0
5,104,1,80,20,85
25,104,1,120,5,75
34,104,1,85,15,100
36,104,1,90,20,85
37,104,1,120,10,100
38,104,1,120,15,100
43,104,1,0,30,100
45,104,1,0,40,100
55,104,11,40,25,100
58,104,15,90,10,100
59,104,15,110,5,70
61,104,11,65,20,100
66,104,2,80,25,80
68,104,2,1,20,100
69,104,2,1,20,100
70,104,1,80,15,100
89,104,5,100,10,100
90,104,5,1,5,30
91,104,5,80,10,100
92,104,4,0,10,90
99,104,1,20,20,100
102,104,1,0,10,0
104,104,1,0,15,0
116,104,1,0,30,0
117,104,1,1,10,0
125,104,5,65,20,85
126,104,10,110,5,85
130,104,1,130,10,100
155,104,5,50,10,90
156,104,14,0,10,0
164,104,1,0,10,0
29,104,1,70,15,100
39,104,1,0,30,100
7,104,10,75,15,100
9,104,13,75,15,100
103,104,1,0,40,85
157,104,6,75,10,90
168,104,17,60,25,100
173,104,1,50,15,100
174,104,8,0,10,0
182,104,1,0,10,0
187,104,1,0,10,0
189,104,5,20,10,100
195,104,1,0,5,0
196,104,15,55,15,95
197,104,2,0,5,0
198,104,5,25,10,90
201,104,6,0,10,0
203,104,1,0,10,0
206,104,1,40,40,100
207,104,1,0,15,90
213,104,1,0,15,100
214,104,1,0,10,0
216,104,1,1,20,100
218,104,1,1,20,100
223,104,2,100,5,50
231,104,9,100,15,75
237,104,1,60,15,100
241,104,10,0,5,0
246,104,6,60,5,100
249,104,2,40,15,100
14,104,1,0,20,0
53,104,10,90,15,100
263,104,1,70,20,100
264,104,2,150,20,100
280,104,2,75,15,100
290,104,1,70,20,100
317,104,6,60,15,95
332,104,3,60,20,0
24,104,2,30,30,100
283,104,1,1,5,100
210,104,7,40,20,95
253,104,1,90,10,100
282,104,17,65,25,100
334,104,9,0,15,0
67,104,2,1,20,100
5,105,1,80,20,85
25,105,1,120,5,75
34,105,1,85,15,100
36,105,1,90,20,85
37,105,1,120,10,100
38,105,1,120,15,100
43,105,1,0,30,100
45,105,1,0,40,100
55,105,11,40,25,100
58,105,15,90,10,100
59,105,15,110,5,70
61,105,11,65,20,100
63,105,1,150,5,90
66,105,2,80,25,80
68,105,2,1,20,100
69,105,2,1,20,100
70,105,1,80,15,100
89,105,5,100,10,100
90,105,5,1,5,30
91,105,5,80,10,100
92,105,4,0,10,90
99,105,1,20,20,100
102,105,1,0,10,0
104,105,1,0,15,0
116,105,1,0,30,0
117,105,1,1,10,0
125,105,5,65,20,85
126,105,10,110,5,85
130,105,1,130,10,100
155,105,5,50,10,90
156,105,14,0,10,0
164,105,1,0,10,0
29,105,1,70,15,100
39,105,1,0,30,100
7,105,10,75,15,100
9,105,13,75,15,100
168,105,17,60,25,100
173,105,1,50,15,100
174,105,8,0,10,0
182,105,1,0,10,0
189,105,5,20,10,100
196,105,15,55,15,95
197,105,2,0,5,0
198,105,5,25,10,90
201,105,6,0,10,0
203,105,1,0,10,0
206,105,1,40,40,100
207,105,1,0,15,90
213,105,1,0,15,100
214,105,1,0,10,0
216,105,1,1,20,100
218,105,1,1,20,100
223,105,2,100,5,50
231,105,9,100,15,75
237,105,1,60,15,100
241,105,10,0,5,0
249,105,2,40,15,100
53,105,10,90,15,100
263,105,1,70,20,100
264,105,2,150,20,100
280,105,2,75,15,100
290,105,1,70,20,100
317,105,6,60,15,95
332,105,3,60,20,0
14,105,1,0,20,0
157,105,6,75,10,90
283,105,1,1,5,100
200,105,16,120,10,100
210,105,7,40,20,95
253,105,1,90,10,100
282,105,17,65,25,100
334,105,9,0,15,0
67,105,2,1,20,100
5,106,1,80,20,85
24,106,2,30,30,100
25,106,1,120,5,75
26,106,2,100,10,95
27,106,2,60,15,85
34,106,1,85,15,100
36,106,1,90,20,85
38,106,1,120,15,100
66,106,2,80,25,80
68,106,2,1,20,100
69,106,2,1,20,100
70,106,1,80,15,100
92,106,4,0,10,90
96,106,14,0,40,0
99,106,1,20,20,100
102,106,1,0,10,0
104,106,1,0,15,0
116,106,1,0,30,0
117,106,1,1,10,0
118,106,1,0,10,0
129,106,1,60,20,0
130,106,1,130,10,100
136,106,2,130,10,90
156,106,14,0,10,0
164,106,1,0,10,0
29,106,1,70,15,100
168,106,17,60,25,100
170,106,1,0,5,0
173,106,1,50,15,100
174,106,8,0,10,0
179,106,2,1,15,100
182,106,1,0,10,0
189,106,5,20,10,100
193,106,1,0,40,0
197,106,2,0,5,0
203,106,1,0,10,0
207,106,1,0,15,90
213,106,1,0,15,100
214,106,1,0,10,0
216,106,1,1,20,100
218,106,1,1,20,100
223,106,2,100,5,50
237,106,1,60,15,100
241,106,10,0,5,0
249,106,2,40,15,100
89,106,5,100,10,100
240,106,11,0,5,0
263,106,1,70,20,100
264,106,2,150,20,100
279,106,2,60,10,100
280,106,2,75,15,100
290,106,1,70,20,100
317,106,6,60,15,95
339,106,2,0,20,0
157,106,6,75,10,90
299,106,10,85,10,90
270,106,1,0,20,0
276,106,2,120,5,100
282,106,17,65,25,100
340,106,3,85,5,85
67,106,2,1,20,100
272,106,14,0,10,0
343,106,1,60,25,100
4,107,1,18,15,85
5,107,1,80,20,85
7,107,10,75,15,100
8,107,15,75,15,100
9,107,13,75,15,100
25,107,1,120,5,75
34,107,1,85,15,100
36,107,1,90,20,85
38,107,1,120,15,100
66,107,2,80,25,80
68,107,2,1,20,100
69,107,2,1,20,100
70,107,1,80,15,100
92,107,4,0,10,90
97,107,14,0,30,0
99,107,1,20,20,100
102,107,1,0,10,0
104,107,1,0,15,0
117,107,1,1,10,0
118,107,1,0,10,0
129,107,1,60,20,0
130,107,1,130,10,100
156,107,14,0,10,0
164,107,1,0,10,0
29,107,1,70,15,100
168,107,17,60,25,100
173,107,1,50,15,100
174,107,8,0,10,0
182,107,1,0,10,0
183,107,2,40,30,100
189,107,5,20,10,100
197,107,2,0,5,0
203,107,1,0,10,0
207,107,1,0,15,90
213,107,1,0,15,100
214,107,1,0,10,0
216,107,1,1,20,100
218,107,1,1,20,100
223,107,2,100,5,50
228,107,17,40,20,100
237,107,1,60,15,100
241,107,10,0,5,0
249,107,2,40,15,100
89,107,5,100,10,100
240,107,11,0,5,0
263,107,1,70,20,100
264,107,2,150,20,100
279,107,2,60,10,100
280,107,2,75,15,100
290,107,1,70,20,100
317,107,6,60,15,95
327,107,2,85,15,90
339,107,2,0,20,0
157,107,6,75,10,90
270,107,1,0,20,0
67,107,2,1,20,100
272,107,14,0,10,0
343,107,1,60,25,100
5,108,1,80,20,85
14,108,1,0,20,0
15,108,1,50,30,95
21,108,1,80,20,75
23,108,1,65,20,100
25,108,1,120,5,75
34,108,1,85,15,100
35,108,1,15,20,90
36,108,1,90,20,85
38,108,1,120,15,100
48,108,1,0,20,55
50,108,1,0,20,100
55,108,11,40,25,100
57,108,11,90,15,100
58,108,15,90,10,100
59,108,15,110,5,70
61,108,11,65,20,100
63,108,1,150,5,90
66,108,2,80,25,80
68,108,2,1,20,100
69,108,2,1,20,100
70,108,1,80,15,100
85,108,13,90,15,100
87,108,13,110,10,70
89,108,5,100,10,100
90,108,5,1,5,30
92,108,4,0,10,90
99,108,1,20,20,100
102,108,1,0,10,0
103,108,1,0,40,85
104,108,1,0,15,0
111,108,1,0,40,0
117,108,1,1,10,0
126,108,10,110,5,85
130,108,1,130,10,100
156,108,14,0,10,0
164,108,1,0,10,0
7,108,10,75,15,100
8,108,15,75,15,100
9,108,13,75,15,100
29,108,1,70,15,100
122,108,8,30,30,100
138,108,14,100,15,100
168,108,17,60,25,100
171,108,8,0,15,100
173,108,1,50,15,100
174,108,8,0,10,0
182,108,1,0,10,0
187,108,1,0,10,0
189,108,5,20,10,100
196,108,15,55,15,95
201,108,6,0,10,0
203,108,1,0,10,0
205,108,6,30,20,90
207,108,1,0,15,90
213,108,1,0,15,100
214,108,1,0,10,0
216,108,1,1,20,100
218,108,1,1,20,100
222,108,5,1,30,100
223,108,2,100,5,50
231,108,9,100,15,75
237,108,1,60,15,100
240,108,11,0,5,0
241,108,10,0,5,0
244,108,1,0,10,0
247,108,8,80,15,100
249,108,2,40,15,100
53,108,10,90,15,100
76,108,12,120,10,100
91,108,5,80,10,100
263,108,1,70,20,100
264,108,2,150,20,100
265,108,1,70,10,100
280,108,2,75,15,100
282,108,17,65,25,100
287,108,1,0,20,0
290,108,1,70,20,100
317,108,6,60,15,95
351,108,13,60,20,0
352,108,11,60,20,100
157,108,6,75,10,90
133,108,14,0,20,0
250,108,11,35,15,85
330,108,11,90,10,85
20,108,1,15,20,85
33,109,1,50,35,100
85,109,13,90,15,100
87,109,13,110,10,70
92,109,4,0,10,90
99,109,1,20,20,100
102,109,1,0,10,0
104,109,1,0,15,0
108,109,1,0,20,100
114,109,15,0,30,0
117,109,1,1,10,0
120,109,1,200,5,100
123,109,4,30,20,70
124,109,4,65,20,100
126,109,10,110,5,85
153,109,1,250,5,100
156,109,14,0,10,0
164,109,1,0,10,0
60,109,14,65,20,100
103,109,1,0,40,85
139,109,4,0,40,90
149,109,14,1,15,100
168,109,17,60,25,100
173,109,1,50,15,100
174,109,8,0,10,0
182,109,1,0,10,0
188,109,4,90,10,100
192,109,13,120,5,50
194,109,8,0,5,0
203,109,1,0,10,0
205,109,6,30,20,90
207,109,1,0,15,90
213,109,1,0,15,100
214,109,1,0,10,0
216,109,1,1,20,100
218,109,1,1,20,100
220,109,1,0,20,0
237,109,1,60,15,100
241,109,10,0,5,0
53,109,10,90,15,100
148,109,1,0,20,100
240,109,11,0,5,0
247,109,8,80,15,100
259,109,17,0,15,100
261,109,10,0,15,85
262,109,17,0,10,100
263,109,1,70,20,100
269,109,17,0,20,100
290,109,1,70,20,100
351,109,13,60,20,0
180,109,8,0,10,100
288,109,8,0,5,0
253,109,1,90,10,100
254,109,1,0,20,0
255,109,1,1,10,100
256,109,1,0,10,0
33,110,1,50,35,100
63,110,1,150,5,90
85,110,13,90,15,100
87,110,13,110,10,70
92,110,4,0,10,90
99,110,1,20,20,100
102,110,1,0,10,0
104,110,1,0,15,0
108,110,1,0,20,100
114,110,15,0,30,0
117,110,1,1,10,0
120,110,1,200,5,100
123,110,4,30,20,70
124,110,4,65,20,100
126,110,10,110,5,85
153,110,1,250,5,100
156,110,14,0,10,0
164,110,1,0,10,0
139,110,4,0,40,90
168,110,17,60,25,100
173,110,1,50,15,100
174,110,8,0,10,0
182,110,1,0,10,0
188,110,4,90,10,100
192,110,13,120,5,50
194,110,8,0,5,0
203,110,1,0,10,0
205,110,6,30,20,90
207,110,1,0,15,90
213,110,1,0,15,100
214,110,1,0,10,0
216,110,1,1,20,100
218,110,1,1,20,100
237,110,1,60,15,100
241,110,10,0,5,0
53,110,10,90,15,100
148,110,1,0,20,100
240,110,11,0,5,0
247,110,8,80,15,100
259,110,17,0,15,100
262,110,17,0,10,100
263,110,1,70,20,100
269,110,17,0,20,100
290,110,1,70,20,100
351,110,13,60,20,0
261,110,10,0,15,85
180,110,8,0,10,100
253,110,1,90,10,100
220,110,1,0,20,0
23,111,1,65,20,100
30,111,1,65,25,100
31,111,1,15,20,85
32,111,1,1,5,30
34,111,1,85,15,100
36,111,1,90,20,85
38,111,1,120,15,100
39,111,1,0,30,100
43,111,1,0,30,100
70,111,1,80,15,100
85,111,13,90,15,100
87,111,13,110,10,70
89,111,5,100,10,100
90,111,5,1,5,30
91,111,5,80,10,100
92,111,4,0,10,90
99,111,1,20,20,100
102,111,1,0,10,0
104,111,1,0,15,0
117,111,1,1,10,0
126,111,10,110,5,85
130,111,1,130,10,100
156,111,14,0,10,0
157,111,6,75,10,90
164,111,1,0,10,0
29,111,1,70,15,100
37,111,1,120,10,100
46,111,1,0,20,0
59,111,15,110,5,70
68,111,2,1,20,100
173,111,1,50,15,100
174,111,8,0,10,0
179,111,2,1,15,100
182,111,1,0,10,0
184,111,1,0,10,100
189,111,5,20,10,100
192,111,13,120,5,50
196,111,15,55,15,95
201,111,6,0,10,0
203,111,1,0,10,0
205,111,6,30,20,90
207,111,1,0,15,90
213,111,1,0,15,100
214,111,1,0,10,0
216,111,1,1,20,100
218,111,1,1,20,100
222,111,5,1,30,100
228,111,17,40,20,100
231,111,9,100,15,75
237,111,1,60,15,100
241,111,10,0,5,0
242,111,17,80,15,100
249,111,2,40,15,100
53,111,10,90,15,100
58,111,15,90,10,100
14,111,1,0,20,0
168,111,17,60,25,100
224,111,7,120,10,85
240,111,11,0,5,0
263,111,1,70,20,100
290,111,1,70,20,100
306,111,1,75,10,95
317,111,6,60,15,95
350,111,6,25,10,90
351,111,13,60,20,0
180,111,8,0,10,100
246,111,6,60,5,100
253,111,1,90,10,100
276,111,2,120,5,100
283,111,1,1,5,100
5,112,1,80,20,85
6,112,1,40,20,100
23,112,1,65,20,100
25,112,1,120,5,75
30,112,1,65,25,100
31,112,1,15,20,85
32,112,1,1,5,30
34,112,1,85,15,100
36,112,1,90,20,85
38,112,1,120,15,100
39,112,1,0,30,100
43,112,1,0,30,100
55,112,11,40,25,100
57,112,11,90,15,100
58,112,15,90,10,100
59,112,15,110,5,70
61,112,11,65,20,100
63,112,1,150,5,90
66,112,2,80,25,80
68,112,2,1,20,100
69,112,2,1,20,100
70,112,1,80,15,100
85,112,13,90,15,100
87,112,13,110,10,70
89,112,5,100,10,100
90,112,5,1,5,30
91,112,5,80,10,100
92,112,4,0,10,90
99,112,1,20,20,100
102,112,1,0,10,0
104,112,1,0,15,0
117,112,1,1,10,0
126,112,10,110,5,85
130,112,1,130,10,100
156,112,14,0,10,0
157,112,6,75,10,90
164,112,1,0,10,0
7,112,10,75,15,100
9,112,13,75,15,100
29,112,1,70,15,100
46,112,1,0,20,0
173,112,1,50,15,100
174,112,8,0,10,0
182,112,1,0,10,0
184,112,1,0,10,100
189,112,5,20,10,100
192,112,13,120,5,50
196,112,15,55,15,95
201,112,6,0,10,0
203,112,1,0,10,0
205,112,6,30,20,90
207,112,1,0,15,90
210,112,7,40,20,95
213,112,1,0,15,100
214,112,1,0,10,0
216,112,1,1,20,100
218,112,1,1,20,100
223,112,2,100,5,50
231,112,9,100,15,75
237,112,1,60,15,100
241,112,10,0,5,0
249,112,2,40,15,100
53,112,10,90,15,100
15,112,1,50,30,95
168,112,17,60,25,100
224,112,7,120,10,85
240,112,11,0,5,0
263,112,1,70,20,100
264,112,2,150,20,100
280,112,2,75,15,100
290,112,1,70,20,100
317,112,6,60,15,95
350,112,6,25,10,90
351,112,13,60,20,0
14,112,1,0,20,0
8,112,15,75,15,100
180,112,8,0,10,100
200,112,16,120,10,100
246,112,6,60,5,100
253,112,1,90,10,100
276,112,2,120,5,100
283,112,1,1,5,100
250,112,11,35,15,85
335,112,1,0,5,0
1,113,1,40,35,100
3,113,1,15,10,85
5,113,1,80,20,85
25,113,1,120,5,75
34,113,1,85,15,100
36,113,1,90,20,85
38,113,1,120,15,100
45,113,1,0,40,100
47,113,1,0,15,55
55,113,11,40,25,100
58,113,15,90,10,100
59,113,15,110,5,70
61,113,11,65,20,100
63,113,1,150,5,90
66,113,2,80,25,80
68,113,2,1,20,100
69,113,2,1,20,100
70,113,1,80,15,100
76,113,12,120,10,100
85,113,13,90,15,100
86,113,13,0,20,100
87,113,13,110,10,70
92,113,4,0,10,90
94,113,14,90,10,100
99,113,1,20,20,100
100,113,14,0,20,0
102,113,1,0,10,0
104,113,1,0,15,0
107,113,1,0,10,0
111,113,1,0,40,0
113,113,14,0,30,0
115,113,14,0,20,0
117,113,1,1,10,0
118,113,1,0,10,0
121,113,1,100,10,75
126,113,10,110,5,85
130,113,1,130,10,100
135,113,1,0,10,0
148,113,1,0,20,100
149,113,14,1,15,100
156,113,14,0,10,0
161,113,1,80,10,100
164,113,1,0,10,0
39,113,1,0,30,100
29,113,1,70,15,100
138,113,14,100,15,100
173,113,1,50,15,100
174,113,8,0,10,0
182,113,1,0,10,0
189,113,5,20,10,100
192,113,13,120,5,50
196,113,15,55,15,95
201,113,6,0,10,0
203,113,1,0,10,0
205,113,6,30,20,90
207,113,1,0,15,90
213,113,1,0,15,100
214,113,1,0,10,0
215,113,1,0,5,0
216,113,1,1,20,100
217,113,1,1,15,90
218,113,1,1,20,100
223,113,2,100,5,50
231,113,9,100,15,75
237,113,1,60,15,100
240,113,11,0,5,0
241,113,10,0,5,0
244,113,1,0,10,0
247,113,8,80,15,100
249,113,2,40,15,100
53,113,10,90,15,100
89,113,5,100,10,100
219,113,1,0,25,0
258,113,15,0,10,0
263,113,1,70,20,100
264,113,2,150,20,100
280,113,2,75,15,100
285,113,14,0,10,0
287,113,1,0,20,0
289,113,17,0,10,0
290,113,1,70,20,100
312,113,12,0,5,0
317,113,6,60,15,95
347,113,14,0,20,0
351,113,13,60,20,0
352,113,11,60,20,100
157,113,6,75,10,90
270,113,1,0,20,0
278,113,1,0,10,0
7,113,10,75,15,100
8,113,15,75,15,100
9,113,13,75,15,100
283,113,1,1,5,100
304,113,1,90,10,100
343,113,1,60,25,100
14,114,1,0,20,0
15,114,1,50,30,95
20,114,1,15,20,85
21,114,1,80,20,75
34,114,1,85,15,100
36,114,1,90,20,85
38,114,1,120,15,100
63,114,1,150,5,90
71,114,12,20,25,100
72,114,12,40,15,100
74,114,1,0,20,0
76,114,12,120,10,100
77,114,4,0,35,75
78,114,12,0,30,75
79,114,12,0,15,75
92,114,4,0,10,90
99,114,1,20,20,100
102,114,1,0,10,0
104,114,1,0,15,0
117,114,1,1,10,0
130,114,1,130,10,100
132,114,1,10,35,100
156,114,14,0,10,0
164,114,1,0,10,0
22,114,12,45,25,100
29,114,1,70,15,100
93,114,14,50,25,100
115,114,14,0,20,0
133,114,14,0,20,0
148,114,1,0,20,100
168,114,17,60,25,100
173,114,1,50,15,100
174,114,8,0,10,0
175,114,1,1,15,100
182,114,1,0,10,0
188,114,4,90,10,100
202,114,12,75,10,100
203,114,1,0,10,0
207,114,1,0,15,90
213,114,1,0,15,100
214,114,1,0,10,0
216,114,1,1,20,100
218,114,1,1,20,100
230,114,1,0,20,100
237,114,1,60,15,100
241,114,10,0,5,0
244,114,1,0,10,0
73,114,12,0,10,90
249,114,2,40,15,100
263,114,1,70,20,100
267,114,1,0,20,0
275,114,12,0,20,0
290,114,1,70,20,100
321,114,1,0,20,100
331,114,12,25,30,100
246,114,6,60,5,100
282,114,17,65,25,100
283,114,1,1,5,100
351,114,13,60,20,0
235,114,12,0,5,0
220,114,1,0,20,0
4,115,1,18,15,85
5,115,1,80,20,85
25,115,1,120,5,75
34,115,1,85,15,100
36,115,1,90,20,85
38,115,1,120,15,100
39,115,1,0,30,100
43,115,1,0,30,100
44,115,17,60,25,100
55,115,11,40,25,100
57,115,11,90,15,100
58,115,15,90,10,100
59,115,15,110,5,70
61,115,11,65,20,100
63,115,1,150,5,90
66,115,2,80,25,80
68,115,2,1,20,100
69,115,2,1,20,100
70,115,1,80,15,100
85,115,13,90,15,100
87,115,13,110,10,70
89,115,5,100,10,100
90,115,5,1,5,30
92,115,4,0,10,90
99,115,1,20,20,100
102,115,1,0,10,0
104,115,1,0,15,0
117,115,1,1,10,0
126,115,10,110,5,85
130,115,1,130,10,100
146,115,1,70,10,100
156,115,14,0,10,0
157,115,6,75,10,90
164,115,1,0,10,0
7,115,10,75,15,100
8,115,15,75,15,100
9,115,13,75,15,100
23,115,1,65,20,100
29,115,1,70,15,100
46,115,1,0,20,0
50,115,1,0,20,100
116,115,1,0,30,0
173,115,1,50,15,100
174,115,8,0,10,0
179,115,2,1,15,100
182,115,1,0,10,0
189,115,5,20,10,100
192,115,13,120,5,50
193,115,1,0,40,0
196,115,15,55,15,95
201,115,6,0,10,0
203,115,1,0,10,0
207,115,1,0,15,90
210,115,7,40,20,95
213,115,1,0,15,100
214,115,1,0,10,0
216,115,1,1,20,100
218,115,1,1,20,100
219,115,1,0,25,0
223,115,2,100,5,50
231,115,9,100,15,75
237,115,1,60,15,100
240,115,11,0,5,0
241,115,10,0,5,0
247,115,8,80,15,100
249,115,2,40,15,100
53,115,10,90,15,100
15,115,1,50,30,95
76,115,12,120,10,100
91,115,5,80,10,100
168,115,17,60,25,100
252,115,1,40,10,100
258,115,15,0,10,0
263,115,1,70,20,100
264,115,2,150,20,100
280,115,2,75,15,100
290,115,1,70,20,100
306,115,1,75,10,95
317,115,6,60,15,95
332,115,3,60,20,0
351,115,13,60,20,0
352,115,11,60,20,100
200,115,16,120,10,100
242,115,17,80,15,100
283,115,1,1,5,100
180,115,8,0,10,100
253,115,1,90,10,100
270,115,1,0,20,0
67,115,2,1,20,100
250,115,11,35,15,85
343,115,1,60,25,100
36,116,1,90,20,85
38,116,1,120,15,100
43,116,1,0,30,100
55,116,11,40,25,100
56,116,11,110,5,80
57,116,11,90,15,100
58,116,15,90,10,100
59,116,15,110,5,70
61,116,11,65,20,100
92,116,4,0,10,90
97,116,14,0,30,0
99,116,1,20,20,100
102,116,1,0,10,0
104,116,1,0,15,0
108,116,1,0,20,100
117,116,1,1,10,0
129,116,1,60,20,0
130,116,1,130,10,100
145,116,11,40,30,100
156,116,14,0,10,0
164,116,1,0,10,0
29,116,1,70,15,100
50,116,1,0,20,100
62,116,15,65,20,100
82,116,16,1,10,100
127,116,11,80,15,100
150,116,1,0,40,0
173,116,1,50,15,100
174,116,8,0,10,0
175,116,1,1,15,100
182,116,1,0,10,0
190,116,11,65,10,85
196,116,15,55,15,95
203,116,1,0,10,0
207,116,1,0,15,90
213,116,1,0,15,100
214,116,1,0,10,0
216,116,1,1,20,100
218,116,1,1,20,100
225,116,16,60,20,100
237,116,1,60,15,100
239,116,16,40,20,100
240,116,11,0,5,0
250,116,11,35,15,85
258,116,15,0,10,0
263,116,1,70,20,100
290,116,1,70,20,100
291,116,11,80,10,100
349,116,16,0,20,0
352,116,11,60,20,100
116,116,1,0,30,0
324,116,7,75,15,100
200,116,16,120,10,100
340,116,3,85,5,85
13,116,1,80,10,100
330,116,11,90,10,85
36,117,1,90,20,85
38,117,1,120,15,100
43,117,1,0,30,100
55,117,11,40,25,100
56,117,11,110,5,80
57,117,11,90,15,100
58,117,15,90,10,100
59,117,15,110,5,70
61,117,11,65,20,100
63,117,1,150,5,90
92,117,4,0,10,90
97,117,14,0,30,0
99,117,1,20,20,100
102,117,1,0,10,0
104,117,1,0,15,0
108,117,1,0,20,100
117,117,1,1,10,0
129,117,1,60,20,0
130,117,1,130,10,100
145,117,11,40,30,100
156,117,14,0,10,0
164,117,1,0,10,0
29,117,1,70,15,100
127,117,11,80,15,100
